date,channel,sku,units_sold,revenue,promo_flag,category
2025-12-08,Retail,BEER_LAGER_6PK,36,360.472,1,Beer
2025-12-08,Retail,BEER_STOUT_6PK,23,275.77,0,Beer
2025-12-09,Ecommerce,BEER_IPA_4PK,10,129.9,0,Beer
2025-12-09,Ecommerce,BEER_LAGER_6PK,13,141.77100000000002,0,Beer
2025-12-09,Retail,ALE_PALE_6PK,23,241.27,0,Beer
2025-12-09,Retail,BEER_IPA_4PK,22,285.78000000000003,0,Beer
2025-12-09,Retail,BEER_LAGER_6PK,26,285.74,0,Beer
2025-12-09,Retail,BEER_STOUT_6PK,16,189.442,1,Beer
2025-12-10,Ecommerce,ALE_PALE_6PK,9,94.41,0,Beer
2025-12-10,Ecommerce,BEER_LAGER_6PK,4,43.96,0,Beer
2025-12-10,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2025-12-10,Retail,ALE_PALE_6PK,29,304.21,0,Beer
2025-12-10,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-12-10,Retail,BEER_LAGER_6PK,31,340.69,0,Beer
2025-12-10,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-12-11,Ecommerce,ALE_PALE_6PK,6,62.94,0,Beer
2025-12-11,Ecommerce,BEER_IPA_4PK,18,233.82,0,Beer
2025-12-11,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2025-12-11,Retail,ALE_PALE_6PK,29,291.622,1,Beer
2025-12-11,Retail,BEER_IPA_4PK,23,298.77,0,Beer
2025-12-11,Retail,BEER_LAGER_6PK,26,285.74,0,Beer
2025-12-11,Retail,BEER_STOUT_6PK,23,275.77,0,Beer
2025-12-11,Retail,UNKNOWN_SKU_999,1,5.0,0,Legacy
2025-12-12,Ecommerce,ALE_PALE_6PK,6,62.94,0,Beer
2025-12-12,Ecommerce,BEER_IPA_4PK,11,142.89000000000001,0,Beer
2025-12-12,Ecommerce,BEER_STOUT_6PK,13,155.87,0,Beer
2025-12-12,Retail,ALE_PALE_6PK,31,325.19,0,Beer
2025-12-12,Retail,BEER_IPA_4PK,14,181.86,0,Beer
2025-12-12,Retail,BEER_LAGER_6PK,30,329.70000000000005,0,Beer
2025-12-12,Retail,BEER_STOUT_6PK,27,323.73,0,Beer
2025-12-13,Ecommerce,ALE_PALE_6PK,19,199.31,0,Beer
2025-12-13,Ecommerce,BEER_IPA_4PK,19,246.81,0,Beer
2025-12-13,Ecommerce,BEER_LAGER_6PK,12,131.88,0,Beer
2025-12-13,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-12-13,Retail,ALE_PALE_6PK,46,451.07000000000005,1,Beer
2025-12-13,Retail,BEER_IPA_4PK,47,561.168,1,Beer
2025-12-13,Retail,BEER_LAGER_6PK,57,626.4300000000001,0,Beer
2025-12-13,Retail,BEER_STOUT_6PK,43,515.57,0,Beer
2025-12-14,Ecommerce,ALE_PALE_6PK,4,40.911,0,Beer
2025-12-14,Ecommerce,BEER_IPA_4PK,12,155.88,0,Beer
2025-12-14,Ecommerce,BEER_STOUT_6PK,13,155.87,0,Beer
2025-12-14,Retail,ALE_PALE_6PK,46,461.56000000000006,1,Beer
2025-12-14,Retail,BEER_IPA_4PK,38,493.62,0,Beer
2025-12-14,Retail,BEER_LAGER_6PK,39,428.61,0,Beer
2025-12-14,Retail,BEER_STOUT_6PK,50,599.5,0,Beer
2025-12-15,Ecommerce,ALE_PALE_6PK,13,136.37,0,Beer
2025-12-15,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2025-12-15,Retail,ALE_PALE_6PK,30,314.7,0,Beer
2025-12-15,Retail,BEER_IPA_4PK,12,155.88,0,Beer
2025-12-15,Retail,BEER_LAGER_6PK,15,164.85,0,Beer
2025-12-15,Retail,BEER_STOUT_6PK,11,122.298,1,Beer
2025-12-16,Ecommerce,ALE_PALE_6PK,3,31.47,0,Beer
2025-12-16,Ecommerce,BEER_LAGER_6PK,10,109.9,0,Beer
2025-12-16,Retail,ALE_PALE_6PK,26,272.74,0,Beer
2025-12-16,Retail,BEER_IPA_4PK,24,293.574,1,Beer
2025-12-16,Retail,BEER_LAGER_6PK,13,142.87,0,Beer
2025-12-16,Retail,BEER_STOUT_6PK,21,251.79000000000002,0,Beer
2025-12-17,Ecommerce,BEER_IPA_4PK,9,116.91,0,Beer
2025-12-17,Ecommerce,BEER_STOUT_6PK,15,179.85,0,Beer
2025-12-17,Retail,ALE_PALE_6PK,24,251.76,0,Beer
2025-12-17,Retail,BEER_IPA_4PK,26,327.348,1,Beer
2025-12-17,Retail,BEER_LAGER_6PK,20,219.8,0,Beer
2025-12-17,Retail,BEER_STOUT_6PK,30,359.70000000000005,0,Beer
2025-12-18,Ecommerce,ALE_PALE_6PK,15,157.35,0,Beer
2025-12-18,Ecommerce,BEER_IPA_4PK,5,64.95,0,Beer
2025-12-18,Ecommerce,BEER_STOUT_6PK,9,107.91,0,Beer
2025-12-18,Retail,ALE_PALE_6PK,34,325.19000000000005,1,Beer
2025-12-18,Retail,BEER_IPA_4PK,22,285.78,0,Beer
2025-12-18,Retail,BEER_LAGER_6PK,17,186.83,0,Beer
2025-12-18,Retail,BEER_STOUT_6PK,21,237.40200000000002,1,Beer
2025-12-18,Retail,UNKNOWN_SKU_999,4,20.0,0,Legacy
2025-12-19,Ecommerce,ALE_PALE_6PK,19,199.31,0,Beer
2025-12-19,Ecommerce,BEER_LAGER_6PK,13,142.87,0,Beer
2025-12-19,Ecommerce,BEER_STOUT_6PK,3,35.97,0,Beer
2025-12-19,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2025-12-19,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-12-19,Retail,BEER_LAGER_6PK,28,287.938,1,Beer
2025-12-19,Retail,BEER_STOUT_6PK,20,239.8,0,Beer
2025-12-20,Ecommerce,ALE_PALE_6PK,18,188.82,0,Beer
2025-12-20,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2025-12-20,Retail,ALE_PALE_6PK,36,377.64,0,Beer
2025-12-20,Retail,BEER_IPA_4PK,22,285.78000000000003,0,Beer
2025-12-20,Retail,BEER_LAGER_6PK,37,406.63,0,Beer
2025-12-20,Retail,BEER_STOUT_6PK,29,347.71,0,Beer
2025-12-21,Ecommerce,ALE_PALE_6PK,10,104.9,0,Beer
2025-12-21,Ecommerce,BEER_IPA_4PK,13,168.87,0,Beer
2025-12-21,Ecommerce,BEER_LAGER_6PK,14,152.76100000000002,0,Beer
2025-12-21,Ecommerce,BEER_STOUT_6PK,8,95.92,0,Beer
2025-12-21,Retail,ALE_PALE_6PK,33,346.17,0,Beer
2025-12-21,Retail,BEER_IPA_4PK,48,623.52,0,Beer
2025-12-21,Retail,BEER_LAGER_6PK,36,395.64,0,Beer
2025-12-21,Retail,BEER_STOUT_6PK,36,431.64000000000004,0,Beer
2025-12-22,Ecommerce,ALE_PALE_6PK,2,20.98,0,Beer
2025-12-22,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-12-22,Ecommerce,BEER_STOUT_6PK,10,118.70100000000001,0,Beer
2025-12-22,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2025-12-22,Retail,BEER_IPA_4PK,24,311.76,0,Beer
2025-12-22,Retail,BEER_LAGER_6PK,17,186.83,0,Beer
2025-12-22,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-12-22,Retail,UNKNOWN_SKU_999,8,40.0,0,Legacy
2025-12-23,Ecommerce,BEER_IPA_4PK,9,116.91,0,Beer
2025-12-23,Ecommerce,BEER_LAGER_6PK,4,43.96,0,Beer
2025-12-23,Ecommerce,BEER_STOUT_6PK,10,118.70100000000001,0,Beer
2025-12-23,Retail,ALE_PALE_6PK,23,241.27,0,Beer
2025-12-23,Retail,BEER_IPA_4PK,19,246.81,0,Beer
2025-12-23,Retail,BEER_LAGER_6PK,21,215.404,1,Beer
2025-12-23,Retail,BEER_STOUT_6PK,35,419.65,0,Beer
2025-12-24,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2025-12-24,Ecommerce,BEER_IPA_4PK,3,38.97,0,Beer
2025-12-24,Ecommerce,BEER_LAGER_6PK,4,43.96,0,Beer
2025-12-24,Retail,ALE_PALE_6PK,30,272.74,1,Beer
2025-12-24,Retail,BEER_IPA_4PK,32,392.298,1,Beer
2025-12-24,Retail,BEER_LAGER_6PK,19,208.81,0,Beer
2025-12-24,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-12-25,Ecommerce,ALE_PALE_6PK,13,136.37,0,Beer
2025-12-25,Ecommerce,BEER_LAGER_6PK,16,175.84,0,Beer
2025-12-25,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2025-12-25,Retail,ALE_PALE_6PK,16,167.84,0,Beer
2025-12-25,Retail,BEER_IPA_4PK,11,142.89,0,Beer
2025-12-25,Retail,BEER_LAGER_6PK,26,265.95799999999997,1,Beer
2025-12-25,Retail,BEER_STOUT_6PK,31,371.69,0,Beer
2025-12-26,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-12-26,Ecommerce,BEER_LAGER_6PK,10,109.9,0,Beer
2025-12-26,Ecommerce,BEER_STOUT_6PK,16,191.84,0,Beer
2025-12-26,Retail,ALE_PALE_6PK,28,293.72,0,Beer
2025-12-26,Retail,BEER_IPA_4PK,33,428.67,0,Beer
2025-12-26,Retail,BEER_LAGER_6PK,15,164.85,0,Beer
2025-12-26,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-12-27,Ecommerce,ALE_PALE_6PK,6,62.94,0,Beer
2025-12-27,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2025-12-27,Retail,ALE_PALE_6PK,29,304.21000000000004,0,Beer
2025-12-27,Retail,BEER_IPA_4PK,35,454.65,0,Beer
2025-12-27,Retail,BEER_LAGER_6PK,30,329.7,0,Beer
2025-12-27,Retail,BEER_STOUT_6PK,55,659.45,0,Beer
2025-12-28,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-12-28,Ecommerce,BEER_IPA_4PK,1,12.99,0,Beer
2025-12-28,Ecommerce,BEER_LAGER_6PK,19,208.81,0,Beer
2025-12-28,Retail,ALE_PALE_6PK,52,488.83400000000006,1,Beer
2025-12-28,Retail,BEER_IPA_4PK,49,613.128,1,Beer
2025-12-28,Retail,BEER_LAGER_6PK,47,516.53,0,Beer
2025-12-28,Retail,BEER_STOUT_6PK,28,335.72,0,Beer
2025-12-28,Retail,UNKNOWN_SKU_999,15,75.0,0,Legacy
2025-12-29,Ecommerce,ALE_PALE_6PK,19,199.31,0,Beer
2025-12-29,Ecommerce,BEER_IPA_4PK,17,220.83,0,Beer
2025-12-29,Ecommerce,BEER_LAGER_6PK,12,131.88,0,Beer
2025-12-29,Retail,ALE_PALE_6PK,19,199.31,0,Beer
2025-12-29,Retail,BEER_IPA_4PK,24,311.76,0,Beer
2025-12-29,Retail,BEER_LAGER_6PK,25,274.75,0,Beer
2025-12-29,Retail,BEER_STOUT_6PK,14,153.472,1,Beer
2025-12-30,Ecommerce,ALE_PALE_6PK,9,94.41,0,Beer
2025-12-30,Ecommerce,BEER_IPA_4PK,10,129.9,0,Beer
2025-12-30,Ecommerce,BEER_LAGER_6PK,8,87.92,0,Beer
2025-12-30,Ecommerce,BEER_STOUT_6PK,3,35.97,0,Beer
2025-12-30,Retail,ALE_PALE_6PK,33,312.60200000000003,1,Beer
2025-12-30,Retail,BEER_IPA_4PK,32,392.298,1,Beer
2025-12-30,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2025-12-30,Retail,BEER_STOUT_6PK,19,227.81,0,Beer
2025-12-31,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2025-12-31,Retail,ALE_PALE_6PK,33,346.17,0,Beer
2025-12-31,Retail,BEER_IPA_4PK,33,428.66999999999996,0,Beer
2025-12-31,Retail,BEER_LAGER_6PK,20,219.8,0,Beer
2025-12-31,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2026-01-01,Ecommerce,BEER_IPA_4PK,6,77.94,0,Beer
2026-01-01,Ecommerce,BEER_STOUT_6PK,15,179.85,0,Beer
2026-01-01,Retail,ALE_PALE_6PK,13,136.37,0,Beer
2026-01-01,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2026-01-01,Retail,BEER_LAGER_6PK,19,208.81,0,Beer
2026-01-01,Retail,BEER_STOUT_6PK,41,472.406,1,Beer
2026-01-01,Retail,UNKNOWN_SKU_999,5,25.0,0,Legacy
2026-01-02,Ecommerce,ALE_PALE_6PK,2,19.931,0,Beer
2026-01-02,Ecommerce,BEER_IPA_4PK,14,181.86,0,Beer
2026-01-02,Ecommerce,BEER_LAGER_6PK,13,142.87,0,Beer
2026-01-02,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2026-01-02,Retail,ALE_PALE_6PK,21,201.40800000000002,1,Beer
2026-01-02,Retail,BEER_IPA_4PK,21,272.78999999999996,0,Beer
2026-01-02,Retail,BEER_LAGER_6PK,13,142.87,0,Beer
2026-01-02,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2026-01-03,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2026-01-03,Ecommerce,BEER_LAGER_6PK,7,76.93,0,Beer
2026-01-03,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2026-01-03,Retail,ALE_PALE_6PK,35,367.15,0,Beer
2026-01-03,Retail,BEER_IPA_4PK,38,493.62,0,Beer
2026-01-03,Retail,BEER_LAGER_6PK,35,384.65,0,Beer
2026-01-03,Retail,BEER_STOUT_6PK,37,443.63,0,Beer
2026-01-03,Retail,UNKNOWN_SKU_999,7,35.0,0,Legacy
2026-01-04,Ecommerce,ALE_PALE_6PK,19,199.31,0,Beer
2026-01-04,Ecommerce,BEER_IPA_4PK,15,194.85,0,Beer
2026-01-04,Ecommerce,BEER_LAGER_6PK,7,76.93,0,Beer
2026-01-04,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2026-01-04,Retail,ALE_PALE_6PK,46,482.54,0,Beer
2026-01-04,Retail,BEER_IPA_4PK,31,402.69,0,Beer
2026-01-04,Retail,BEER_LAGER_6PK,26,285.74,0,Beer
2026-01-04,Retail,BEER_STOUT_6PK,34,378.884,1,Beer
2026-01-05,Ecommerce,ALE_PALE_6PK,17,178.33,0,Beer
2026-01-05,Ecommerce,BEER_IPA_4PK,9,115.61099999999999,0,Beer
2026-01-05,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2026-01-05,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2026-01-05,Retail,BEER_IPA_4PK,23,280.584,1,Beer
2026-01-05,Retail,BEER_LAGER_6PK,23,252.77,0,Beer
2026-01-05,Retail,BEER_STOUT_6PK,27,323.73,0,Beer
2026-01-06,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2026-01-06,Ecommerce,BEER_LAGER_6PK,5,54.95,0,Beer
2026-01-06,Ecommerce,BEER_STOUT_6PK,15,179.85,0,Beer
2026-01-06,Retail,ALE_PALE_6PK,26,272.74,0,Beer
2026-01-06,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2026-01-06,Retail,BEER_LAGER_6PK,22,241.78,0,Beer
2026-01-06,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2026-01-06,Retail,UNKNOWN_SKU_999,2,10.0,0,Legacy
2026-01-07,Ecommerce,ALE_PALE_6PK,18,188.82,0,Beer
2026-01-07,Ecommerce,BEER_LAGER_6PK,14,153.86,0,Beer
2026-01-07,Retail,ALE_PALE_6PK,18,186.722,1,Beer
2026-01-07,Retail,BEER_IPA_4PK,28,363.72,0,Beer
2026-01-07,Retail,BEER_LAGER_6PK,14,153.86,0,Beer
2026-01-07,Retail,BEER_STOUT_6PK,25,275.77,1,Beer
2026-01-08,Ecommerce,ALE_PALE_6PK,18,188.82,0,Beer
2026-01-08,Ecommerce,BEER_IPA_4PK,18,233.82,0,Beer
2026-01-08,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2026-01-08,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2026-01-08,Retail,ALE_PALE_6PK,21,220.29,0,Beer
2026-01-08,Retail,BEER_IPA_4PK,23,280.584,1,Beer
2026-01-08,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2026-01-08,Retail,BEER_STOUT_6PK,31,330.924,1,Beer
2026-01-09,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2026-01-09,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2026-01-09,Ecommerce,BEER_LAGER_6PK,14,153.86,0,Beer
2026-01-09,Ecommerce,BEER_STOUT_6PK,7,83.93,0,Beer
2026-01-09,Retail,ALE_PALE_6PK,25,262.25,0,Beer
2026-01-09,Retail,BEER_IPA_4PK,19,236.418,1,Beer
2026-01-09,Retail,BEER_LAGER_6PK,30,301.126,1,Beer
2026-01-09,Retail,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2026-01-10,Ecommerce,BEER_IPA_4PK,1,12.99,0,Beer
2026-01-10,Retail,ALE_PALE_6PK,50,484.63800000000003,1,Beer
2026-01-10,Retail,BEER_IPA_4PK,38,454.65000000000003,1,Beer
2026-01-10,Retail,BEER_LAGER_6PK,31,340.69,0,Beer
2026-01-10,Retail,BEER_STOUT_6PK,43,479.6,1,Beer
2026-01-11,Ecommerce,BEER_LAGER_6PK,8,87.92,0,Beer
2026-01-11,Retail,ALE_PALE_6PK,42,440.58000000000004,0,Beer
2026-01-11,Retail,BEER_IPA_4PK,30,327.34799999999996,1,Beer
2026-01-11,Retail,BEER_LAGER_6PK,26,285.74,0,Beer
2026-01-11,Retail,BEER_STOUT_6PK,35,419.65000000000003,0,Beer
2026-01-12,Ecommerce,BEER_STOUT_6PK,10,119.9,0,Beer
2026-01-12,Retail,ALE_PALE_6PK,24,251.76000000000002,0,Beer
2026-01-12,Retail,BEER_IPA_4PK,32,415.68,0,Beer
2026-01-12,Retail,BEER_LAGER_6PK,15,164.85000000000002,0,Beer
2026-01-12,Retail,BEER_STOUT_6PK,29,347.71,0,Beer
2026-01-13,Ecommerce,ALE_PALE_6PK,3,31.47,0,Beer
2026-01-13,Ecommerce,BEER_IPA_4PK,7,90.93,0,Beer
2026-01-13,Ecommerce,BEER_LAGER_6PK,9,98.91,0,Beer
2026-01-13,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2026-01-13,Retail,BEER_IPA_4PK,16,207.84,0,Beer
2026-01-13,Retail,BEER_LAGER_6PK,25,274.75,0,Beer
2026-01-13,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2026-01-13,Retail,UNKNOWN_SKU_999,4,16.0,1,Legacy
2026-01-14,Ecommerce,BEER_IPA_4PK,12,155.88,0,Beer
2026-01-14,Ecommerce,BEER_STOUT_6PK,3,35.97,0,Beer
2026-01-14,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2026-01-14,Retail,BEER_IPA_4PK,17,220.82999999999998,0,Beer
2026-01-14,Retail,BEER_LAGER_6PK,8,87.92,0,Beer
2026-01-14,Retail,BEER_STOUT_6PK,31,354.904,1,Beer
2026-01-15,Ecommerce,BEER_IPA_4PK,7,89.631,0,Beer
2026-01-15,Ecommerce,BEER_LAGER_6PK,5,54.95,0,Beer
2026-01-15,Ecommerce,BEER_STOUT_6PK,12,143.88,0,Beer
2026-01-15,Retail,ALE_PALE_6PK,11,115.39,0,Beer
2026-01-15,Retail,BEER_IPA_4PK,28,363.72,0,Beer
2026-01-15,Retail,BEER_LAGER_6PK,18,197.82,0,Beer
2026-01-15,Retail,BEER_STOUT_6PK,18,215.82000000000002,0,Beer
2026-01-16,Ecommerce,ALE_PALE_6PK,3,31.47,0,Beer
2026-01-16,Ecommerce,BEER_IPA_4PK,17,219.531,0,Beer
2026-01-16,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2026-01-16,Retail,ALE_PALE_6PK,14,146.85999999999999,0,Beer
2026-01-16,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2026-01-16,Retail,BEER_LAGER_6PK,23,224.196,1,Beer
2026-01-16,Retail,BEER_STOUT_6PK,24,287.76,0,Beer
2026-01-17,Ecommerce,BEER_IPA_4PK,18,233.82,0,Beer
2026-01-17,Ecommerce,BEER_LAGER_6PK,1,10.99,0,Beer
2026-01-17,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2026-01-17,Retail,ALE_PALE_6PK,34,335.68,1,Beer
2026-01-17,Retail,BEER_IPA_4PK,40,485.826,1,Beer
2026-01-17,Retail,BEER_LAGER_6PK,17,186.83,0,Beer
2026-01-17,Retail,BEER_STOUT_6PK,32,366.894,1,Beer
2026-01-17,Retail,UNKNOWN_SKU_999,4,20.0,0,Legacy
2026-01-18,Ecommerce,ALE_PALE_6PK,3,31.47,0,Beer
2026-01-18,Ecommerce,BEER_IPA_4PK,12,155.88,0,Beer
2026-01-18,Ecommerce,BEER_LAGER_6PK,13,142.87,0,Beer
2026-01-18,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2026-01-18,Retail,ALE_PALE_6PK,38,371.346,1,Beer
2026-01-18,Retail,BEER_IPA_4PK,38,493.62,0,Beer
2026-01-18,Retail,BEER_LAGER_6PK,30,329.7,0,Beer
2026-01-18,Retail,BEER_STOUT_6PK,34,407.66,0,Beer
2026-01-19,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2026-01-19,Ecommerce,BEER_IPA_4PK,7,90.93,0,Beer
2026-01-19,Ecommerce,BEER_LAGER_6PK,14,153.86,0,Beer
2026-01-19,Retail,ALE_PALE_6PK,13,136.37,0,Beer
2026-01-19,Retail,BEER_IPA_4PK,24,303.966,1,Beer
2026-01-19,Retail,BEER_LAGER_6PK,15,164.85,0,Beer
2026-01-19,Retail,BEER_STOUT_6PK,19,227.81,0,Beer
2026-01-19,Retail,UNKNOWN_SKU_999,4,20.0,0,Legacy
2026-01-20,Ecommerce,ALE_PALE_6PK,15,157.35,0,Beer
2026-01-20,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2026-01-20,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2026-01-20,Retail,ALE_PALE_6PK,15,157.35000000000002,0,Beer
2026-01-20,Retail,BEER_IPA_4PK,30,363.72,1,Beer
2026-01-20,Retail,BEER_LAGER_6PK,28,292.334,1,Beer
2026-01-20,Retail,BEER_STOUT_6PK,36,431.64,0,Beer
2026-01-20,Retail,UNKNOWN_SKU_999,10,50.0,0,Legacy
